origin,destination,count
PHF,PHL,152
PHL,AGS,2
PHL,ALB,89
PHL,ART,244
PHL,ATL,6437
PHL,AUS,933
PHL,AVL,13
PHL,BDL,1262
PHL,BGR,177
PHL,BHM,820
PHL,BNA,2819
PHL,BOS,7703
PHL,BTV,544
PHL,BUF,521
PHL,BWI,211
PHL,CAK,726
PHL,CHA,242
PHL,CHS,776
PHL,CLE,763
PHL,CLT,3485
PHL,CMH,1810
PHL,CRW,342
PHL,CVG,2727
PHL,DAL,366
PHL,DAY,1448
PHL,DCA,1220
PHL,DEN,2856
PHL,DFW,3625
PHL,DSM,596
PHL,DTW,3074
PHL,EGE,2
PHL,EYW,52
PHL,FLL,2993
PHL,GRR,472
PHL,GSO,692
PHL,GSP,881
PHL,HOU,161
PHL,HVN,1030
PHL,IAD,13
PHL,IAH,2398
PHL,ILM,5
PHL,IND,1777
PHL,JAX,1231
PHL,JFK,43
PHL,LAS,1771
PHL,LAX,3002
PHL,LGA,1115
PHL,MCI,1001
PHL,MCO,5845
PHL,MDT,3
PHL,MDW,1856
PHL,MEM,849
PHL,MHT,506
PHL,MIA,2518
PHL,MKE,77
PHL,MLB,51
PHL,MSN,673
PHL,MSP,2415
PHL,MSY,1160
PHL,MYR,819
PHL,OKC,506
PHL,OMA,540
PHL,ORD,5056
PHL,ORF,1864
PHL,PBI,1345
PHL,PDX,157
PHL,PHF,411
PHL,PHX,2760
PHL,PIT,1910
PHL,PNS,577
PHL,PVD,1685
PHL,PWM,989
PHL,RDU,2847
PHL,RIC,108
PHL,ROC,258
PHL,RSW,1608
PHL,SAN,802
PHL,SAT,244
PHL,SAV,1062
PHL,SDF,907
PHL,SEA,1256
PHL,SFO,2352
PHL,SJU,1329
PHL,SLC,491
PHL,SRQ,153
PHL,STL,2408
PHL,STT,167
PHL,SYR,516
PHL,TPA,2997
PHL,TYS,488
PHL,XNA,116
PHX,ABQ,3507
PHX,AMA,122
PHX,ANC,200
PHX,ASE,156
PHX,ATL,3634
PHX,AUS,2833
PHX,BFL,1072
PHX,BNA,1257
PHX,BOI,1106
PHX,BOS,1691
PHX,BUF,349
PHX,BUR,3603
PHX,BWI,1363
PHX,CID,14
PHX,CLE,655
PHX,CLT,2893
PHX,CMH,1063
PHX,COS,382
PHX,CVG,398
PHX,DAL,2157
PHX,DCA,1083
PHX,DEN,7813
PHX,DFW,4624
PHX,DRO,862
PHX,DSM,918
PHX,DTW,2426
PHX,EGE,66
PHX,ELP,2813
PHX,EUG,363
PHX,EWR,2553
PHX,FAR,33
PHX,FAT,1762
PHX,FLG,1431
PHX,FLL,718
PHX,FSD,354
PHX,GEG,1054
PHX,GJT,877
PHX,GRR,184
PHX,HNL,938
PHX,HOU,1695
PHX,IAD,377
PHX,IAH,3059
PHX,ICT,379
PHX,IND,1319
PHX,JAC,75
PHX,JFK,2809
PHX,KOA,334
PHX,LAS,5547
PHX,LAX,6646
PHX,LBB,359
PHX,LGB,1051
PHX,LIH,360
PHX,LIT,290
PHX,MAF,364
PHX,MCI,1937
PHX,MCO,1435
PHX,MDW,2512
PHX,MEM,722
PHX,MFR,362
PHX,MIA,1107
PHX,MKE,1628
PHX,MRY,1237
PHX,MSN,192
PHX,MSP,3917
PHX,MSY,439
PHX,MTJ,180
PHX,OAK,3302
PHX,OGG,499
PHX,OKC,1287
PHX,OMA,1262
PHX,ONT,3852
PHX,ORD,5371
PHX,ORF,17
PHX,PDX,2977
PHX,PHL,2763
PHX,PIT,869
PHX,PSP,1948
PHX,RAP,115
PHX,RDM,362
PHX,RDU,612
PHX,RNO,2387
PHX,RSW,51
PHX,SAF,486
PHX,SAN,5505
PHX,SAT,2432
PHX,SBA,1460
PHX,SBP,1424
PHX,SDF,321
PHX,SEA,6208
PHX,SFO,4862
PHX,SGU,719
PHX,SJC,3950
PHX,SLC,4283
PHX,SMF,3699
PHX,SNA,4112
PHX,STL,1883
PHX,STS,351
PHX,TPA,1179
PHX,TUL,562
PHX,TUS,2608
PHX,YUM,1588
PIA,ATL,1032
PIA,CLT,729
PIA,DFW,732
PIA,LAS,117
PIA,MSP,293
PIA,ORD,1180
PIA,PGD,171
PIA,PIE,152
PIA,SFB,72
PIA,VPS,32
PIB,DFW,341
PIB,MEI,368
PIE,ABE,186
PIE,ALB,163
PIE,ATW,100
PIE,AVL,476
PIE,BGR,177
PIE,BLV,172
PIE,BMI,104
PIE,BNA,104
PIE,CHA,114
PIE,CID,135
PIE,CLE,86
PIE,CVG,382
PIE,DAY,70
PIE,DSM,134
PIE,ELM,101
PIE,FNT,198
PIE,FSD,71
PIE,FWA,196
PIE,GRR,364
PIE,GSO,107
PIE,GSP,136
PIE,HGR,26
PIE,HTS,190
PIE,IAG,136
PIE,IND,339
PIE,LCK,170
PIE,LEX,149
PIE,MCI,59
PIE,MDT,145
PIE,MEM,106
PIE,MKE,41
PIE,MLI,92
PIE,OGS,36
PIE,OMA,55
PIE,ORF,109
PIE,PIA,152
PIE,PIT,174
PIE,RDU,40
PIE,RFD,141
PIE,RIC,108
PIE,ROA,129
PIE,SBN,131
PIE,SCE,22
PIE,SDF,129
PIE,SGF,170
PIE,SWF,119
PIE,SYR,209
PIE,TOL,121
PIE,TRI,24
PIE,TUL,26
PIE,TVC,23
PIE,TYS,331
PIH,SLC,1090
PIR,ATY,150
PIR,DEN,507
PIT,ATL,3607
PIT,AUS,46
PIT,BNA,727
PIT,BOS,3352
PIT,BWI,957
PIT,CHS,94
PIT,CLT,3052
PIT,CRW,1
PIT,DAL,406
PIT,DCA,1381
PIT,DEN,1519
PIT,DFW,1514
PIT,DTW,1583
PIT,EWR,2790
PIT,FLL,900
PIT,HOU,411
PIT,IAD,1414
PIT,IAH,1861
PIT,JAX,112
PIT,JFK,1399
PIT,LAS,840
PIT,LAX,467
PIT,LGA,4500
PIT,MCO,1852
PIT,MDW,1604
PIT,MIA,1037
PIT,MSP,1318
PIT,MSY,79
PIT,MYR,265
PIT,ORD,3920
PIT,PBI,48
PIT,PGD,177
PIT,PHL,1908
PIT,PHX,850
PIT,PIE,174
PIT,RDU,542
PIT,RSW,575
PIT,SAN,1
PIT,SAV,115
PIT,SEA,365
PIT,SFB,133
PIT,SFO,579
PIT,SJU,6
PIT,SLC,341
PIT,SRQ,116
PIT,STL,394
PIT,TPA,991
PIT,TYS,26
PIT,VPS,52
PLN,APN,261
PLN,DTW,826
PNS,ATL,2803
PNS,AUS,8
PNS,BNA,736
PNS,CLT,1728
PNS,DAL,229
PNS,DCA,754
PNS,DEN,202
PNS,DFW,1750
PNS,EWR,95
PNS,HOU,364
PNS,IAH,1754
PNS,MCI,26
PNS,MDW,57
PNS,MIA,1100
PNS,ORD,404
PNS,PHL,576
PNS,STL,24
PPG,HNL,120
PRC,DEN,369
PRC,LAX,368
PSC,BLI,1
PSC,DEN,716
PSC,LAS,130
PSC,LAX,295
PSC,MSP,513
PSC,SEA,105
PSC,SFO,365
PSC,SLC,738
PSE,JFK,319
PSE,MCO,506
PSG,JNU,362
PSG,WRG,362
PSM,MCO,80
PSM,MYR,26
PSM,PGD,151
PSM,SAV,21
PSM,SFB,147
PSP,ATL,22
PSP,BLI,182
PSP,BOS,44
PSP,DEN,1393
PSP,DFW,819
PSP,EWR,123
PSP,IAH,480
PSP,JFK,197
PSP,LAX,374
PSP,MSP,131
PSP,ORD,725
PSP,PDX,507
PSP,PHX,1949
PSP,SEA,1297
PSP,SFO,2981
PSP,SLC,1008
PUB,DEN,625
PUB,LBL,312
PVD,ATL,1016
PVD,BWI,2124
PVD,CLT,1751
PVD,CVG,26
PVD,DCA,2932
PVD,DEN,74
PVD,DTW,977
PVD,EWR,473
PVD,FLL,808
PVD,IAD,591
PVD,MCO,2052
PVD,MDW,843
PVD,MIA,81
PVD,ORD,1409
PVD,PBI,317
PVD,PGD,101
PVD,PHL,1683
PVD,RDU,57
PVD,RSW,112
PVD,SAV,53
PVD,TPA,679
PVU,LAX,105
PVU,TUS,104
PWM,ATL,655
PWM,BWI,1281
PWM,CLT,819
PWM,DCA,1530
PWM,DEN,107
PWM,DTW,445
PWM,EWR,671
PWM,IAD,359
PWM,JFK,1281
PWM,LGA,1686
PWM,MCO,181
PWM,MDW,16
PWM,ORD,910
PWM,PHL,991
PWM,RDU,86
PWM,RSW,61
PWM,TPA,72
RAP,ATL,13
RAP,CLT,109
RAP,DEN,974
RAP,DFW,858
RAP,EWR,22
RAP,IAH,11
RAP,LAS,125
RAP,LAX,22
RAP,MSP,1542
RAP,ORD,548
RAP,PHX,115
RAP,SFO,22
RAP,SLC,493
RDD,ACV,1
RDD,LAX,299
RDD,SFO,1091
RDM,DEN,529
RDM,LAS,28
RDM,LAX,810
RDM,ORD,142
RDM,PHX,362
RDM,SEA,50
RDM,SFO,1558
RDM,SLC,482
RDU,ALB,85
RDU,ATL,5290
RDU,AUS,208
RDU,BDL,353
RDU,BNA,1195
RDU,BOS,3882
RDU,BUF,46
RDU,BWI,3012
RDU,CLE,164
RDU,CLT,3143
RDU,CMH,380
RDU,CVG,518
RDU,DAL,432
RDU,DCA,2385
RDU,DEN,1747
RDU,DFW,2007
RDU,DTW,1535
RDU,EWR,3063
RDU,FLL,1746
RDU,HOU,410
RDU,IAD,1431
RDU,IAH,1472
RDU,IND,372
RDU,ISP,85
RDU,JAX,147
RDU,JFK,3445
RDU,LAS,724
RDU,LAX,848
RDU,LGA,4853
RDU,MCI,328
RDU,MCO,2633
RDU,MDW,1244
RDU,MIA,1256
RDU,MKE,45
RDU,MSN,2
RDU,MSP,1203
RDU,MSY,440
RDU,ORD,3222
RDU,PBI,118
RDU,PGD,94
RDU,PHL,2845
RDU,PHX,577
RDU,PIE,40
RDU,PIT,542
RDU,PVD,57
RDU,PWM,85
RDU,RSW,45
RDU,SAN,90
RDU,SAT,3
RDU,SBN,1
RDU,SEA,713
RDU,SFB,84
RDU,SFO,939
RDU,SJC,9
RDU,SJU,158
RDU,SLC,316
RDU,STL,647
RDU,SYR,84
RDU,TPA,1186
RDU,TTN,172
RFD,LAS,104
RFD,PGD,162
RFD,PIE,141
RFD,SFB,153
RFD,SRQ,11
RFD,VPS,20
RHI,MSP,806
RIC,ATL,4258
RIC,BNA,105
RIC,BOS,2243
RIC,CLT,2925
RIC,DEN,722
RIC,DFW,924
RIC,DTW,980
RIC,EWR,919
RIC,FLL,942
RIC,IAD,557
RIC,IAH,598
RIC,JFK,1052
RIC,LGA,3093
RIC,MCO,982
RIC,MIA,700
RIC,MSP,687
RIC,ORD,2681
RIC,PHL,108
RIC,PIE,108
RIC,SFB,112
RIC,SRQ,71
RIC,TPA,41
RKS,DEN,735
RNO,ATL,26
RNO,DAL,35
RNO,DEN,1834
RNO,DFW,1019
RNO,EWR,1
RNO,IAH,321
RNO,JFK,262
RNO,LAS,3690
RNO,LAX,2253
RNO,LGB,365
RNO,MDW,221
RNO,MSP,25
RNO,OAK,686
RNO,ORD,534
RNO,PDX,502
RNO,PHX,2388
RNO,SAN,973
RNO,SEA,221
RNO,SFO,1639
RNO,SJC,1385
RNO,SLC,1642
ROA,ATL,1725
ROA,CLT,39
ROA,IAD,91
ROA,LGA,354
ROA,ORD,394
ROA,PIE,129
ROA,SFB,155
ROC,ATL,1027
ROC,BOS,359
ROC,BWI,1044
ROC,CLT,1385
ROC,DCA,798
ROC,DTW,1249
ROC,EWR,695
ROC,IAD,682
ROC,JFK,2162
ROC,LGA,1266
ROC,MCO,376
ROC,MSP,316
ROC,ORD,2595
ROC,PGD,43
ROC,PHL,259
ROC,RSW,3
ROC,SFB,104
ROC,TPA,225
RST,ATL,531
RST,MSP,1306
RST,ORD,1624
RSW,ACY,516
RSW,ALB,97
RSW,ATL,3578
RSW,BDL,624
RSW,BNA,123
RSW,BOS,2204
RSW,BUF,139
RSW,BWI,1633
RSW,CAK,87
RSW,CLE,831
RSW,CLT,1880
RSW,CMH,806
RSW,CVG,652
RSW,DAL,150
RSW,DCA,1002
RSW,DEN,625
RSW,DFW,1233
RSW,DTW,2103
RSW,EWR,2165
RSW,GRR,183
RSW,HPN,365
RSW,IAD,132
RSW,IAH,812
RSW,IND,873
RSW,ISP,99
RSW,JFK,1013
RSW,LAS,34
RSW,LBE,87
RSW,LGA,993
RSW,MCI,125
RSW,MDW,1275
RSW,MIA,159
RSW,MKE,532
RSW,MSP,1192
RSW,OMA,55
RSW,ORD,2635
RSW,PHL,1607
RSW,PHX,51
RSW,PIT,575
RSW,PVD,112
RSW,PWM,61
RSW,RDU,45
RSW,ROC,3
RSW,SLC,34
RSW,STL,682
RSW,SYR,78
RSW,TTN,219
SAF,DFW,1312
SAF,PHX,486
SAN,ABQ,967
SAN,ATL,2346
SAN,AUS,1502
SAN,BLI,77
SAN,BNA,680
SAN,BOI,729
SAN,BOS,1209
SAN,BWI,1200
SAN,CLE,71
SAN,CLT,1276
SAN,CVG,88
SAN,DAL,1693
SAN,DEN,4523
SAN,DFW,3276
SAN,DTW,1075
SAN,ELP,400
SAN,EUG,20
SAN,EWR,1538
SAN,FAT,1016
SAN,FLL,286
SAN,GEG,249
SAN,HDN,44
SAN,HNL,730
SAN,HOU,843
SAN,IAD,1022
SAN,IAH,2139
SAN,IND,74
SAN,JFK,1998
SAN,KOA,218
SAN,LAS,4968
SAN,LAX,2728
SAN,LIH,253
SAN,MCI,923
SAN,MCO,641
SAN,MDW,1356
SAN,MIA,355
SAN,MKE,34
SAN,MRY,365
SAN,MSP,1718
SAN,MSY,395
SAN,OAK,4023
SAN,OGG,730
SAN,OMA,499
SAN,ORD,3187
SAN,ORF,9
SAN,PDX,2195
SAN,PHL,802
SAN,PHX,5549
SAN,PIT,1
SAN,RDU,90
SAN,RNO,1021
SAN,SAT,726
SAN,SCK,52
SAN,SEA,4865
SAN,SFO,7552
SAN,SJC,6486
SAN,SLC,2635
SAN,SMF,5976
SAN,STL,759
SAN,STS,378
SAN,TPA,175
SAN,TUS,735
SAT,ABQ,4
SAT,ATL,3290
SAT,BNA,692
SAT,BWI,862
SAT,CLT,1495
SAT,COS,113
SAT,CVG,3
SAT,DAL,3307
SAT,DEN,2309
SAT,DFW,3851
SAT,DTW,904
SAT,ELP,709
SAT,EWR,716
SAT,FLL,361
SAT,HOU,1864
SAT,IAD,779
SAT,IAH,2884
SAT,JFK,640
SAT,LAS,1671
SAT,LAX,1771
SAT,LGA,4
SAT,MCI,338
SAT,MCO,761
SAT,MDW,730
SAT,MIA,404
SAT,MSP,906
SAT,MSY,580
SAT,OAK,251
SAT,ONT,78
SAT,ORD,1951
SAT,PHL,244
SAT,PHX,2453
SAT,RDU,3
SAT,SAN,756
SAT,SEA,532
SAT,SFB,49
SAT,SFO,369
SAT,SLC,967
SAT,SNA,51
SAT,STL,699
SAT,TPA,366
SAV,ABE,51
SAV,ALB,52
SAV,ATL,3375
SAV,BNA,26
SAV,BOS,568
SAV,BWI,116
SAV,CLE,172
SAV,CLT,3040
SAV,CVG,173
SAV,DCA,733
SAV,DEN,127
SAV,DFW,830
SAV,DTW,308
SAV,EWR,985
SAV,GRR,60
SAV,IAD,384
SAV,IAG,20
SAV,IAH,675
SAV,IND,56
SAV,JFK,1507
SAV,LCK,125
SAV,LGA,1038
SAV,MIA,729
SAV,MSP,42
SAV,ORD,1147
SAV,PHL,1063
SAV,PIT,115
SAV,PSM,21
SAV,PVD,53
SAV,SDF,49
SBA,DEN,1331
SBA,DFW,603
SBA,LAX,1135
SBA,PHX,1460
SBA,SEA,364
SBA,SFO,2078
SBA,SLC,397
SBN,ATL,1411
SBN,BOS,1
SBN,CLT,727
SBN,DCA,4
SBN,DFW,730
SBN,DTW,1543
SBN,EWR,105
SBN,LAS,104
SBN,LAX,1
SBN,MSP,666
SBN,ORD,1087
SBN,PGD,166
SBN,PIE,131
SBN,RDU,1
SBN,SFB,191
SBN,SRQ,11
SBP,DEN,812
SBP,DFW,287
SBP,LAX,1227
SBP,PHX,1424
SBP,SEA,63
SBP,SFO,1463
SCC,ANC,261
SCC,BRW,727
SCE,DTW,993
SCE,IAD,8
SCE,ORD,752
SCE,PIE,22
SCE,SFB,25
SCK,LAS,604
SCK,LAX,273
SCK,SAN,52
SDF,ATL,2801
SDF,BWI,1129
SDF,CLT,2680
SDF,DAL,360
SDF,DCA,1035
SDF,DEN,524
SDF,DFW,1981
SDF,DTW,1331
SDF,EWR,721
SDF,FLL,143
SDF,HOU,365
SDF,IAD,23
SDF,IAH,1230
SDF,LAS,419
SDF,LAX,251
SDF,LGA,1676
SDF,MCO,559
SDF,MDW,1132
SDF,MIA,740
SDF,MSP,953
SDF,MSY,46
SDF,MYR,20
SDF,ORD,1999
SDF,PGD,140
SDF,PHL,908
SDF,PHX,323
SDF,PIE,129
SDF,SAV,49
SDF,SFB,163
SDF,SFO,3
SDF,SRQ,11
SDF,TPA,406
SDF,VPS,89
SEA,ABQ,552
SEA,ANC,7222
SEA,ATL,3233
SEA,AUS,1120
SEA,BLI,136
SEA,BNA,981
SEA,BOI,2597
SEA,BOS,2298
SEA,BUR,1301
SEA,BWI,811
SEA,BZN,67
SEA,CHS,285
SEA,CLE,73
SEA,CLT,1128
SEA,CMH,300
SEA,CVG,255
SEA,DAL,761
SEA,DCA,727
SEA,DEN,6891
SEA,DFW,4125
SEA,DTW,2320
SEA,EUG,207
SEA,EWR,2045
SEA,FAI,1815
SEA,FAT,985
SEA,FLL,564
SEA,GEG,2500
SEA,HNL,2072
SEA,HOU,58
SEA,IAD,1885
SEA,IAH,2395
SEA,ICT,6
SEA,IND,675
SEA,JAC,37
SEA,JFK,3321
SEA,JNU,1391
SEA,KOA,1026
SEA,KTN,1367
SEA,LAS,7004
SEA,LAX,8640
SEA,LGB,655
SEA,LIH,974
SEA,MCI,911
SEA,MCO,1031
SEA,MDW,742
SEA,MFR,104
SEA,MIA,375
SEA,MKE,717
SEA,MSN,1
SEA,MSP,3044
SEA,MSY,572
SEA,OAK,3509
SEA,OGG,1506
SEA,OKC,57
SEA,OMA,365
SEA,ONT,935
SEA,ORD,5669
SEA,PDX,3017
SEA,PHL,1257
SEA,PHX,6198
SEA,PIT,365
SEA,PSC,107
SEA,PSP,1297
SEA,RDM,51
SEA,RDU,715
SEA,RNO,221
SEA,SAN,4865
SEA,SAT,533
SEA,SBA,364
SEA,SBP,63
SEA,SFO,9312
SEA,SIT,220
SEA,SJC,4872
SEA,SLC,4028
SEA,SMF,3928
SEA,SNA,2884
SEA,STL,1006
SEA,STS,85
SEA,TPA,446
SEA,TUS,680
SFB,ABE,510
SFB,ALB,161
SFB,ATW,137
SFB,AUS,67
SFB,AVL,473
SFB,BGR,223
SFB,BIS,69
SFB,BLV,153
SFB,BMI,130
SFB,BNA,67
SFB,CHA,124
SFB,CID,150
SFB,CKB,111
SFB,CLE,53
SFB,CVG,385
SFB,DAY,50
SFB,DSM,165
SFB,ELM,200
SFB,ELP,20
SFB,EVV,111
SFB,FAR,81
SFB,FNT,238
SFB,FSD,104
SFB,FWA,150
SFB,GFK,21
SFB,GPT,92
SFB,GRR,423
SFB,GSO,130
SFB,GSP,133
SFB,HGR,137
SFB,HTS,215
SFB,IAG,139
SFB,ICT,26
SFB,IND,255
SFB,LCK,176
SFB,LEX,270
SFB,LIT,106
SFB,MCI,26
SFB,MDT,326
SFB,MEM,124
SFB,MFE,81
SFB,MKE,45
SFB,MLI,102
SFB,OGS,78
SFB,OKC,67
SFB,OMA,104
SFB,ORF,111
SFB,OWB,102
SFB,PIA,72
SFB,PIT,134
SFB,PSM,147
SFB,RDU,84
SFB,RFD,153
SFB,RIC,111
SFB,ROA,155
SFB,ROC,104
SFB,SAT,49
SFB,SBN,191
SFB,SCE,25
SFB,SDF,163
SFB,SGF,176
SFB,SHV,36
SFB,SJU,124
SFB,SWF,93
SFB,SYR,135
SFB,TOL,116
SFB,TRI,130
SFB,TUL,128
SFB,TVC,22
SFB,TYS,512
SFB,XNA,160
SFO,ABQ,903
SFO,ACV,1229
SFO,ANC,89
SFO,ASE,320
SFO,ATL,3405
SFO,AUS,2480
SFO,BFL,365
SFO,BHM,2
SFO,BNA,969
SFO,BOI,1836
SFO,BOS,5048
SFO,BUR,3679
SFO,BWI,885
SFO,BZN,402
SFO,CLE,631
SFO,CLT,1667
SFO,CMH,190
SFO,CVG,731
SFO,DAL,1493
SFO,DCA,728
SFO,DEN,5675
SFO,DFW,4627
SFO,DTW,1800
SFO,EGE,102
SFO,EUG,1462
SFO,EWR,5803
SFO,FAI,32
SFO,FAT,1435
SFO,FCA,105
SFO,FLL,1195
SFO,GEG,788
SFO,GRB,1
SFO,GSP,1
SFO,HDN,15
SFO,HNL,2568
SFO,IAD,3276
SFO,IAH,3299
SFO,IND,444
SFO,JAC,254
SFO,JFK,7621
SFO,KOA,1234
SFO,LAS,7809
SFO,LAX,14614
SFO,LGB,702
SFO,LIH,692
SFO,MCI,898
SFO,MCO,1342
SFO,MDW,630
SFO,MFR,1452
SFO,MIA,1360
SFO,MKE,58
SFO,MMH,102
SFO,MRY,722
SFO,MSN,397
SFO,MSO,121
SFO,MSP,2531
SFO,MSY,809
SFO,MTJ,53
SFO,OGG,2293
SFO,OKC,364
SFO,OMA,544
SFO,ONT,2486
SFO,ORD,6341
SFO,OTH,349
SFO,PAE,1077
SFO,PDX,5085
SFO,PHL,2351
SFO,PHX,4912
SFO,PIT,580
SFO,PSC,366
SFO,PSP,2980
SFO,RAP,22
SFO,RDD,1091
SFO,RDM,1557
SFO,RDU,938
SFO,RNO,1639
SFO,SAN,7596
SFO,SAT,369
SFO,SBA,2080
SFO,SBP,1464
SFO,SDF,3
SFO,SEA,9307
SFO,SLC,3666
SFO,SMF,1723
SFO,SNA,3150
SFO,STL,884
SFO,STS,364
SFO,SUN,176
SFO,TPA,513
SFO,TUS,1220
SFO,XNA,347
SGF,ATL,1471
SGF,CLT,1285
SGF,DEN,94
SGF,DFW,2618
SGF,IAH,688
SGF,LAS,119
SGF,LAX,100
SGF,ORD,1662
SGF,PIE,170
SGF,SFB,176
SGF,VPS,89
SGU,DEN,556
SGU,DFW,97
SGU,LAX,262
SGU,PHX,719
SGU,SLC,935
SHD,IAD,390
SHD,ORD,318
SHV,ATL,2146
SHV,CLT,725
SHV,DEN,365
SHV,DFW,2290
SHV,IAH,1384
SHV,LAS,116
SHV,SFB,36
SHV,VPS,33
SIT,JNU,664
SIT,KTN,365
SIT,SEA,316
SJC,ABQ,174
SJC,ATL,990
SJC,AUS,1535
SJC,BHM,2
SJC,BNA,180
SJC,BOI,849
SJC,BOS,300
SJC,BUR,4513
SJC,BWI,287
SJC,DAL,1356
SJC,DEN,2739
SJC,DFW,1343
SJC,DTW,281
SJC,ELP,48
SJC,EUG,1
SJC,EWR,312
SJC,GEG,292
SJC,GSP,2
SJC,HNL,859
SJC,HOU,360
SJC,IAH,556
SJC,JFK,1027
SJC,KOA,235
SJC,LAS,3805
SJC,LAX,5170
SJC,LGB,1742
SJC,LIH,298
SJC,MCI,18
SJC,MCO,189
SJC,MDW,570
SJC,MSP,647
SJC,MSY,27
SJC,OGG,914
SJC,ONT,1620
SJC,ORD,1102
SJC,PDX,3585
SJC,PHX,3934
SJC,PSP,35
SJC,RDU,9
SJC,RNO,1358
SJC,SAN,6487
SJC,SEA,4898
SJC,SLC,2077
SJC,SNA,5187
SJC,STL,357
SJC,TUS,676
SJT,DFW,1881
SJU,ATL,1446
SJU,BDL,660
SJU,BOS,1110
SJU,BWI,950
SJU,CLT,651
SJU,CVG,17
SJU,DCA,365
SJU,DFW,383
SJU,DTW,11
SJU,EWR,1454
SJU,FLL,3482
SJU,HOU,150
SJU,IAD,300
SJU,IAH,657
SJU,JFK,3105
SJU,MCO,5248
SJU,MDW,202
SJU,MIA,2073
SJU,MSP,21
SJU,ORD,740
SJU,PHL,1329
SJU,PIT,6
SJU,RDU,158
SJU,SFB,124
SJU,STT,726
SJU,STX,7
SJU,TPA,1453
SLC,ABQ,442
SLC,ANC,72
SLC,ASE,618
SLC,ATL,3099
SLC,AUS,1158
SLC,BIL,1082
SLC,BNA,482
SLC,BOI,2005
SLC,BOS,1147
SLC,BTM,677
SLC,BUR,1379
SLC,BWI,909
SLC,BZN,1343
SLC,CDC,763
SLC,CLE,247
SLC,CLT,697
SLC,CMH,172
SLC,COD,183
SLC,COS,812
SLC,CPR,729
SLC,CVG,581
SLC,DAL,390
SLC,DCA,363
SLC,DEN,7031
SLC,DFW,3844
SLC,DSM,347
SLC,DTW,1477
SLC,EGE,10
SLC,EKO,676
SLC,ELP,135
SLC,EUG,347
SLC,EWR,838
SLC,FAT,1038
SLC,FCA,1134
SLC,FLL,722
SLC,GEG,1334
SLC,GJT,1093
SLC,GTF,990
SLC,HLN,1016
SLC,HNL,348
SLC,HOU,63
SLC,IAD,308
SLC,IAH,2578
SLC,IDA,1377
SLC,IND,315
SLC,JAC,1169
SLC,JFK,2376
SLC,LAS,3526
SLC,LAX,5522
SLC,LGB,2327
SLC,LWS,990
SLC,MCI,1000
SLC,MCO,1305
SLC,MDW,730
SLC,MFR,203
SLC,MKE,243
SLC,MSN,302
SLC,MSO,1095
SLC,MSP,1959
SLC,MSY,336
SLC,MTJ,10
SLC,OAK,2688
SLC,OGG,71
SLC,OKC,749
SLC,OMA,773
SLC,ONT,1014
SLC,ORD,3345
SLC,PDX,2774
SLC,PHL,492
SLC,PHX,4308
SLC,PIH,1090
SLC,PIT,341
SLC,PSC,737
SLC,PSP,1008
SLC,RAP,492
SLC,RDM,482
SLC,RDU,316
SLC,RNO,1642
SLC,RSW,34
SLC,SAN,2635
SLC,SAT,967
SLC,SBA,398
SLC,SEA,4008
SLC,SFO,3668
SLC,SGU,935
SLC,SJC,2096
SLC,SMF,1829
SLC,SNA,1727
SLC,STL,860
SLC,SUN,993
SLC,TPA,294
SLC,TUL,571
SLC,TUS,1024
SLC,TWF,1040
SLC,VEL,1
SLC,WYS,264
SLN,HYS,625
SLN,ORD,313
SMF,ATL,995
SMF,AUS,343
SMF,BNA,30
SMF,BOI,411
SMF,BOS,99
SMF,BUR,3343
SMF,BWI,301
SMF,CLT,354
SMF,DAL,374
SMF,DEN,3262
SMF,DFW,1688
SMF,DTW,152
SMF,EWR,257
SMF,GEG,403
SMF,HNL,417
SMF,HOU,42
SMF,IAD,340
SMF,IAH,788
SMF,JFK,354
SMF,KOA,157
SMF,LAS,3646
SMF,LAX,4768
SMF,LGB,2156
SMF,MCO,195
SMF,MDW,409
SMF,MSP,591
SMF,MSY,14
SMF,OGG,639
SMF,ONT,2374
SMF,ORD,1149
SMF,PDX,1900
SMF,PHX,3636
SMF,SAN,5972
SMF,SEA,3860
SMF,SFO,1723
SMF,SLC,1827
SMF,SNA,2153
SMF,STL,360
SMX,LAS,193
SNA,ATL,1121
SNA,AUS,181
SNA,DAL,313
SNA,DEN,3319
SNA,DFW,3061
SNA,DTW,294
SNA,EWR,1014
SNA,HOU,309
SNA,IAH,1350
SNA,JFK,4
SNA,LAS,3270
SNA,MSP,965
SNA,OAK,2493
SNA,ORD,2415
SNA,PDX,1452
SNA,PHX,4111
SNA,SAT,51
SNA,SEA,2884
SNA,SFO,3153
SNA,SJC,5123
SNA,SLC,1727
SNA,SMF,2144
SPI,DFW,695
SPI,ORD,996
SPI,PGD,107
SPN,GUM,473
SPS,DFW,1258
SRQ,ATL,2326
SRQ,AVL,90
SRQ,BLV,14
SRQ,BNA,78
SRQ,BOS,306
SRQ,BWI,90
SRQ,CLE,190
SRQ,CLT,1425
SRQ,CVG,194
SRQ,DCA,366
SRQ,DEN,4
SRQ,DFW,234
SRQ,DSM,11
SRQ,DTW,63
SRQ,EWR,659
SRQ,FNT,12
SRQ,FWA,12
SRQ,GRR,80
SRQ,IAD,131
SRQ,IND,126
SRQ,JFK,391
SRQ,LCK,79
